z,LO2,LO3,LnHbeta,LbHbeta,LnHalpha,LbHalpha,LNII,LSII,LFeII,L5100,fwhm_bHbeta,fwhm_OIII
0.1819965,40.71413351,40.8665458356,40.2547828306,41.2106861254,40.7797667578,41.9130364155,40.5555713066,40.3653605824,42.0993681136,43.8147460568,3306.20768146,275.360694197
0.1821156,41.3714875928,41.7665192102,40.8590354524,41.8661607974,41.2367827338,42.2653175442,40.8974967222,40.9799951838,42.118432334,43.9289475298,5002.8223991,368.726877491
0.1823031,40.7949090133,41.3246082702,40.466974716,41.8605640682,40.94218927,42.18140705,40.2988066476,40.5276352328,41.747579964,43.9411586624,3722.32592384,295.915817021
0.1823351,40.938645736,42.0122662495,40.8344440062,42.2203339517,41.25997147,42.6590177291,40.7634784067,40.5541374788,41.9188353952,44.0322234584,11763.881054,285.014415098
0.1823881,40.5127757079,41.0070245939,40.5014076377,41.4451840925,40.7278913101,41.6867954034,40.4673972103,40.416825452,42.063656238,43.8159764147,2860.51648422,371.714247528
0.182392,40.4835853957,41.1369169969,40.3406635262,41.8828796684,40.7622895479,42.2750501396,40.1256611627,40.0959496104,42.0068062031,43.7871460048,3119.05687758,251.924046061
0.1824047,40.9766366454,41.2235823412,40.7490931135,41.5579547338,41.2765694785,41.9467664564,41.1355928073,40.8435679613,41.8149793929,43.8664197434,5598.20266431,529.769171615
0.1827565,40.809075145,41.1893820224,40.2037097084,41.1461994557,40.4231769934,41.5474036389,40.4455886725,40.298263551,41.4926539301,43.6756611785,7623.26522438,246.425345172
0.1827972,40.6012996588,41.0637609501,40.236154119,41.5262698688,40.6836553255,41.8806249104,40.1548507154,40.323365991,41.323047399,43.7100413018,2437.90718371,320.721188658
0.1830322,40.6781020668,41.1970895842,40.1619766782,41.4598990246,40.5444700228,41.9334747141,40.293536104,40.2622576561,41.9837682108,43.7793086865,3277.86140223,291.013207493
0.1830684,41.3712291715,41.4734899063,40.6618038021,41.9976029927,40.9029209043,42.3674309932,40.7556338106,40.8366726671,41.559783905,43.9493738325,4060.21084749,406.154332371
0.1831078,40.5882797385,41.480301559,40.5810055814,42.0191241965,41.1248316546,42.5084000766,40.5148492285,40.7403095339,42.2198352173,43.9895370149,4119.05051377,441.311352656
0.1831745,40.7467966738,41.0705375771,40.3360766228,40.9898742669,40.7638988627,41.644903095,40.6319333394,40.4576762398,41.7537719557,43.7541816943,4246.01222921,264.272470671
0.183351,41.2066687797,41.8208108664,40.7824139223,41.5230214905,40.9775610668,42.0670916091,40.8759298996,40.9529240329,41.6258539095,43.8196169572,4981.51684792,462.677296714
0.1834884,40.8005255089,41.4647146735,40.5317455864,41.3022699937,41.0363492633,42.0997394415,40.8453141561,40.5648009635,41.7563340216,44.0222386469,4734.56365774,460.784817836
0.1835842,40.4593504753,41.0256557889,40.0487346646,41.709087897,40.6717696233,42.1506017719,40.2708279074,40.2817686373,41.921722127,43.8657468868,3254.51500101,460.12554253
0.1838612,40.5570159691,40.7809910273,39.8874451787,41.3270972094,40.5432849321,41.9174033971,40.5214156109,40.4167911957,41.7537576777,43.8988753275,7465.18584546,304.726884375
0.1838887,40.6976522387,40.9409843325,39.9830101753,41.4498711765,40.3560888027,41.9332467101,40.2531208335,39.8750695384,41.7850789592,43.6669297664,11714.3659174,428.666407539
0.183984,40.7690842575,41.3508994219,40.8754507502,41.7299323445,41.2633776182,42.1134617727,40.9667158187,40.8357029947,41.8885063789,43.9089525966,8925.04180117,446.231125887
0.1840093,40.8313619539,41.2694968807,40.3594110424,40.7900034463,40.8693255262,41.5296510739,40.8123060297,40.510079235,41.416020443,43.7381870336,5189.61126854,316.540582607
0.1840095,41.2500405356,41.6155090485,40.6162451883,41.6810458468,40.9661499675,42.1039339361,40.8840331073,40.8494181863,41.9156525928,43.8913947581,3736.97263626,378.073834487
0.1840394,40.5704945376,41.0969217585,39.9493766757,41.3194043008,40.6220831414,41.7487019631,40.6145672292,40.4799362322,42.1416126702,43.9412716073,2610.70663577,347.684282073
0.1840768,40.5885264885,40.9164152879,40.0415636938,41.3094065077,40.5575734798,41.8061689469,40.0926182734,40.3329902554,42.0176599533,43.6876161245,4109.85349806,425.425920118
0.1841132,40.4796213583,41.1516034038,40.4420499373,41.7886094542,40.8709147871,42.2856127041,40.3847633329,40.4965236854,41.886048462,43.6929119439,2837.92015733,360.280621031
0.1841704,41.3511908695,41.7740208566,40.8981943701,42.3616803099,41.2568098474,42.6559151121,40.4016863516,40.8928559639,42.0243761743,44.1313176943,8880.9862361,487.144982858
0.1841746,41.1576965759,41.6805313836,40.8671520865,41.8381176343,41.1178384284,42.2708995642,40.5053892449,40.8858464275,42.0309137514,43.9172122871,2573.1564107,363.569665009
0.184191,40.6628304997,40.8742313923,40.379299291,41.0984254664,40.6838767562,41.6402873384,40.5131948627,40.3688788403,41.5911322142,43.6383780639,2924.90657362,207.537706679
0.1842309,41.6216189747,42.4877709817,41.4807114356,42.755061871,41.8712844506,43.1014453463,41.3615522265,41.3024401935,42.3947950682,44.3469047762,8008.51409897,385.131349067
0.1844946,41.3953550327,41.8693788929,41.0794253888,42.1152413841,41.4827685567,42.4646983412,40.4595950274,40.8674750721,41.7217689849,43.9638503685,7411.84201283,363.545335078
0.1846985,40.5349500648,41.0738442018,40.1762566566,41.2867707716,40.4840386118,41.7700369517,40.4251345442,40.2466652938,41.8041213014,43.8824639597,4050.78114556,370.729842391
0.1847627,41.008038176,41.439236713,40.9546518119,41.5114116372,41.372123137,41.8879540138,41.2660179415,40.8832631627,42.0914628108,43.9251597071,3504.68666156,799.181370552
0.1848132,40.685927516,41.3084017167,40.5659406987,41.6518676762,41.004961271,42.0205128499,40.7516728814,40.6802708905,41.9614698866,43.8990490323,7991.51420439,318.309764548
0.1848511,41.1404562386,41.4157134775,40.89790512,41.277190646,41.3276861697,41.8676193845,41.0506627406,40.8753739179,41.9726577168,43.868128191,2640.06159037,399.870892492
0.1851171,40.8975322254,41.2190326426,40.6085970484,41.225961325,41.02496099,41.6988446498,40.8216372403,40.7113395301,41.9082080284,43.7629169159,6000.14018741,455.405554104
0.1853247,41.5629472319,41.9086844211,40.8979283961,41.469351766,41.2590934706,42.2473180389,41.2910730059,41.1943046404,41.6989265705,43.7787439294,5249.36350657,391.558461155
0.1853711,40.9311171151,41.4135793548,40.6715435604,41.5200442481,40.997983686,42.0005971895,40.4759586506,40.6245071673,40.3179353823,43.7447268667,3924.97240968,385.052591865
0.1854109,40.6761028696,41.109860788,40.4427097775,41.6127683159,41.006006935,42.2282165171,40.8631121708,40.6400055308,42.1347065579,44.0293289717,4175.23007018,568.953356896
0.1854855,40.7506680525,41.4730196137,40.4971000219,41.8663420579,40.9112778384,42.1920542503,40.2504272634,40.4241539458,42.1353304859,43.7798998861,4519.51035954,310.807091891
0.1855711,40.2827720184,41.2235549395,40.4885857675,42.2311550301,40.6366813913,42.4274667927,39.9613287866,40.473183156,42.118929086,43.8298977466,10560.2611344,440.896931144
0.1856367,41.2832336528,41.4920391775,40.8103144475,42.2416075753,41.1837002653,42.6172601974,40.9487339091,41.0146017867,42.2321612993,44.2166325096,6892.00289268,349.462944839
0.1856702,40.3967793249,40.8256406031,40.2061334308,40.9250974354,40.586324005,41.2552709502,40.4697110957,40.3082744387,41.3719508568,43.6390866584,2172.56946155,442.57058777
0.1856734,41.0970271751,41.6287987055,40.803644085,42.1143555018,41.1823348252,42.5697872729,40.9187910771,40.8025133249,42.2128516817,44.2011421637,7076.41092433,558.432649017
0.1857131,41.4771917131,41.8609840919,40.790240238,41.5537628292,41.0953511419,42.1856857162,40.6449511365,40.9945187583,41.7673238594,43.7386877866,3486.78788418,280.780571762
0.1858738,40.9099122632,41.2161680394,40.8281175992,41.6564988338,41.3315297344,42.0246213717,41.0752832429,40.8700677377,41.6421488475,43.8383657776,5256.63108284,418.441165452
0.1859616,41.2423974453,41.9454512201,40.7974058879,41.9225388989,40.9879486053,42.2361239574,40.4445446268,40.4882808943,39.9813947397,43.6824777593,9305.21598756,285.209090529
0.1860375,40.9379722332,41.4469894857,40.685407087,41.9024485663,41.1214365385,42.4270677985,40.9068102427,40.7632276934,42.0732283877,44.1446896138,4217.49691051,423.914206601
0.1860542,41.1912183896,41.7154554835,40.674898758,41.7423997606,41.0446383487,42.109684288,40.7572163022,40.8151105164,41.8822556042,43.7694068408,5224.06738594,322.098470897
0.1860986,41.0928964458,41.7789746701,40.651715808,41.6525476993,40.8917746724,42.0573857983,40.9363692283,40.9600857128,41.7828306475,43.7281247718,6261.13210637,514.71162835
0.1862377,40.7721706832,41.4320561811,40.240582433,40.912145948,40.825926229,42.1516894821,40.7374806891,40.6282046275,41.6689365345,43.9221282387,3857.96626626,561.642555801
0.1862973,40.8136402388,41.0666084191,40.3803080039,41.0617222175,40.8714406798,41.6923538577,40.6940745337,40.5497888781,41.7836490707,43.8623056936,3885.67111891,344.794442184
0.1863769,40.4638411181,41.1627297213,40.4802029972,41.5172820482,40.9636078923,42.0019335016,40.8679675203,40.4685873922,42.1642524105,44.0463935175,5470.33289049,509.611917086
0.1865847,41.1527857503,41.7897481304,41.0209588924,42.4515729066,41.5067009225,42.7571254076,41.3287856886,41.1252896908,41.9406273094,44.1887692662,7660.42003968,619.026105198
0.1866019,40.3380689524,41.0083591299,40.3618847129,41.8925675046,40.7754394395,42.2722103285,40.6195148744,40.5813465938,41.8632859562,43.9595921889,4306.91701067,550.839063567
0.1867045,40.5714312766,41.0752186025,40.1821387918,41.4614412345,40.5533942083,41.9707307613,39.4622748084,40.2367378115,41.888600548,43.7250359852,1567.25879871,291.329059765
0.1867498,40.8372381374,41.5198328006,40.6490107176,41.8024853631,41.025741651,42.3490560736,40.7396985222,40.6849021822,42.1668390064,44.0575578962,3556.46820134,419.980227828
0.1868422,41.4768033648,42.1940588468,41.2066699385,42.2635959131,41.5958832115,42.6872873089,41.0848054401,41.0977754878,42.1218818907,44.094737394,5360.70503914,393.405733904
0.1868648,40.919527319,41.4522561477,40.4822955603,42.2670446474,40.8613798444,42.6170672079,40.3183545394,40.9005183202,41.6967488344,44.0713789162,8750.60643253,478.009142764
0.1870768,40.738698561,41.1385411791,40.4877444952,42.0801229473,40.7902994518,42.4746186933,40.2980315632,40.5768401193,42.2016818016,43.9975213175,4191.99172486,351.422580408
0.1872149,40.7676875738,41.5174375388,40.6387328741,41.7726206481,41.0040642506,42.134614323,40.4587965038,40.495354089,42.1684333293,43.6967190864,3885.05640986,332.034565323
0.1873021,40.840201258,40.9230439524,40.5137104676,41.3106462007,40.8724673856,41.8894954619,40.7464473481,40.5418000057,41.7799731746,43.8628439326,2355.29177713,268.361892205
0.1873429,40.925579859,41.286499326,40.5026666441,41.5905575018,40.9540079376,42.1127712567,40.7223657425,40.607987117,41.7726410958,43.8315500459,5399.24678598,326.745204313
0.1874729,40.7506077407,41.0285409256,40.5284286456,41.0637136614,41.0635632108,41.8963560659,41.0271654014,40.6852658304,41.3676514488,43.7257700728,1852.76671502,416.751270942
0.1875275,41.1664020761,41.7905490114,40.8027346261,41.7631673886,40.9593614711,42.2445376432,40.6896549048,40.5372968546,41.9464360378,43.8364851371,6777.49327958,325.12316429
0.187615,41.0281219437,41.7560599722,40.3339426141,42.7142953059,41.5346597689,43.2324426689,41.0796502938,41.2198570581,42.6397591384,44.4811363992,4013.12243751,493.106015661
0.1876588,41.0059417219,41.1482090675,40.7985329312,41.1681881466,41.2449150922,41.6742220069,40.992259503,40.7764374615,41.7825026736,43.716018986,4126.34761259,279.148227966
0.1876976,41.4116913269,41.5108307777,41.0460066252,40.7711958635,41.5044843104,41.7460403222,41.2520700314,41.0772492106,41.2682639272,43.812827929,1297.86737372,488.913896938
0.1877187,40.8474907095,41.140809496,40.7815762834,40.9603068961,41.1760324178,41.4801003905,40.9681435822,40.6469560093,41.6982024237,43.6929026191,1874.08092826,365.873973273
0.1877306,40.8306169836,41.5591763594,40.8861627391,42.0157004997,41.3390086038,42.3164830391,41.1175746763,40.8866195421,42.0232270362,44.0997969524,5110.57947065,592.450366761
0.1877718,40.8540456073,41.1925426388,40.642768718,41.5944809203,41.1007329702,42.0622302658,40.7887765618,40.6073543465,42.0318903227,43.8554588791,3220.95354293,310.327268234
0.1877969,40.5941908287,40.8990808779,40.4715346456,41.096455802,40.8110329017,41.486532345,40.59936031,40.3711302649,41.2822472058,43.6948137484,2936.03754345,298.89415024
0.1877972,40.8894691058,41.6328332012,40.8799752284,41.7105781236,41.410998604,42.3080198704,41.2079924479,40.8309479585,42.3536046933,44.2312893547,5356.93545804,501.410237488
0.1878483,41.0063327581,41.4125477089,40.6399238908,41.5795136209,41.2449735707,42.1017872103,41.0511533426,40.8094155999,40.4200697948,43.8847324152,7225.40405468,514.847230989
0.1878497,40.7078596687,41.2006678238,40.1500802352,41.3334533251,40.7015488245,41.8105543065,40.5053361465,40.5226626819,41.9811643093,43.7187144817,2063.62435648,325.9180922
0.187906,40.9420834209,41.7110755963,40.6816503581,42.164819391,41.0077001033,42.4750825373,39.9513198567,40.5975815468,42.0432075427,43.8394703137,6162.67758107,320.702658831
0.1880206,40.7610133273,41.5002483091,40.280820633,42.1916571529,41.3159486083,42.6279618913,40.9762581351,40.8902632607,42.3804835176,44.1140515097,3693.44548704,676.572460552
0.1881821,40.3846111521,40.9146648639,39.6252495977,41.3833988706,40.3163734568,41.8135584422,40.2959644687,40.2653273032,41.6320094073,43.7060134505,5965.58531799,385.738625568
0.1882003,41.1056005777,41.5396160057,40.8079319188,41.7888730902,41.4106505722,42.3394249235,41.1837738305,40.911845196,41.7538072659,44.2743386128,6785.40192073,368.585861746
0.1883271,41.566735371,42.1752099374,41.1095707848,41.9116429313,41.4271531568,42.3410706021,40.9248098295,41.0113421307,41.8623096649,43.8413415494,5550.55604915,311.528448481
0.1883512,40.9787506643,41.7493855069,40.9605308455,42.2102505992,41.4117382779,42.6052509618,40.7255798055,40.940728009,42.0812601825,44.1284398312,3099.15279697,615.187427931
0.1884588,41.2219308865,41.8085791147,40.7699909849,42.1839396564,41.0939420404,42.569700708,40.3769243639,40.7468723626,41.7648328481,43.9052400202,8952.23804337,336.29168757
0.1884952,41.0932896496,41.7155362673,40.575395319,41.5209140302,41.0665144149,41.9112236179,40.6985216189,40.6907804379,41.5363999842,43.7883502425,5343.30588131,318.955198979
0.1885577,40.5417584005,41.0917273977,40.4319667765,41.7362607233,40.9275811182,42.2217910812,40.436894548,40.4897655662,42.1687467807,43.8801678827,2801.49660058,399.235054511
0.1887118,41.2267970336,41.6880787342,40.8954381357,42.0254365467,41.193847982,42.4444743468,40.2221231119,40.7022315759,42.1770652022,44.1117985892,5277.85836547,366.136263889
0.1887479,40.3995434773,40.7000091725,39.7105063389,40.9557326175,40.3115831885,41.527281903,40.0066520681,39.9148372531,41.8139899418,43.7235261706,1609.02015154,280.724203956
0.1887622,40.717849041,40.949129381,40.1427823071,41.3849905274,40.5989451247,41.8945689279,40.4983597643,40.4207418033,41.7529910784,43.7276558377,2330.93865976,325.425572526
0.1888345,40.9322800547,41.1086451608,40.5635359912,40.901774697,41.0993239845,41.5611888075,40.7656110556,40.6945540457,41.6178720978,43.6214995824,2687.08398711,428.135943509
0.1891566,41.181391627,41.749636369,40.7241535408,41.7586078922,41.1557205598,42.2233962977,41.0909910028,40.9037822201,41.8594450122,43.845838358,5352.768831,359.251382286
0.1892018,40.7223549837,41.058401366,40.143050648,41.3385906773,40.4161880863,41.8575202187,40.2419758535,40.3789281311,41.8987332462,43.6632608379,2947.22717118,349.533347793
0.1892087,40.750907035,40.6996886132,40.3071069588,41.047109188,40.884517063,41.6089606699,40.6768462282,40.5719777926,41.7519093776,43.7927404186,1554.21196731,374.774287605
0.1894337,41.4578807667,42.0279913,41.2794241943,41.7611733506,41.3520676817,42.1694215845,40.6069495053,41.1379848865,41.8860344363,43.667748134,2825.25312582,666.633280765
0.1894373,41.2391066961,41.5956944857,40.9743356092,42.0350213518,41.3755534609,42.4766375998,41.0847154989,40.9524129917,41.9181294677,43.9765229697,3068.83713454,282.739754329
0.1894502,40.6640703415,41.0278457823,40.0281047266,41.4597382751,40.451052529,41.932896567,40.3349681352,40.1494398105,41.8430688016,43.694861608,2508.16357008,582.808284346
0.1895299,40.3703436824,41.068457916,39.6021657973,41.5652072296,40.7348551632,42.0166501915,40.0094905055,40.1279706381,41.66302147,43.7953108376,2160.41083907,489.687944251
0.1897549,40.691367244,41.2046169831,40.3924570277,41.6010412433,40.2756957634,42.0471411018,39.8462298803,40.5714114147,42.015068606,43.8374268544,2398.92537728,396.245047768
0.1898328,40.3671070051,41.3763050168,40.6460511356,41.9521504653,40.9909670624,42.3888543624,40.2031303934,40.4619843639,41.6861669814,43.7029211629,6005.44259168,519.532517533
0.1898469,40.8331782607,41.5508860458,40.4279621277,41.8803923293,40.9566989532,42.3206999805,40.4488753124,40.4464002703,42.1609213221,43.9736298369,2564.75936224,314.792671404
0.1899799,40.7827787019,41.2591690664,40.7699309929,41.593641352,41.2189182294,42.0769773961,40.9881375357,40.8399188606,42.3512540941,43.9591741614,3500.83913298,533.262494286
