LO3,LO3/LO2,LfeII/LbHbeta,fwhm_bHbeta,LNII/LnHalpha,LSII/LnHalpha,LO3/LnHbeta,fwhm_OIII
41.2633982903,0.7287940363,-0.0670559368,9449.85313617,-0.5466174999,-0.2682425044,0.6133440195,548.781412355
41.8576560695,0.822413679,-0.0980511783,3170.94808071,0.0064724674,-0.2139841699,0.9223713182,736.499968017
42.8805729569,0.9413848349,-2.1885794848,9196.92658325,-1.0764002881,-0.5653301859,1.1251906424,482.063825582
42.4957170198,0.3735564811,-0.4136433927,9478.04124779,-0.5540424841,-0.1984251922,0.9508154382,429.757134909
41.88426388,0.4009912929,-0.4579788486,12256.5345487,0.0493473345,-0.0385610601,0.6064724252,795.827158963
42.1287991512,1.015008668,-1.2923847325,8239.62711018,-0.6526655418,-0.6991719242,0.9949828606,390.52056804
42.45532105,0.9089399946,-1.689867485,9358.29746813,-0.9598174562,-0.8208084188,0.8981571162,440.106892033
41.6955646759,0.7056851842,-2.1492941599,9192.14764683,-0.6186757116,-0.1213814799,0.7288178698,432.54305405
41.3131855759,0.5738828384,-0.0743460669,8943.1888706,-0.2314702896,-0.1904204785,0.7810599436,466.463993837
42.6086303452,0.4120655054,-0.3810099757,8910.96008496,-0.4628822112,-0.2239022714,1.1189550502,456.079365032
41.9059157476,0.1235179686,0.0511487601,3347.59463357,-0.0323037279,-0.3323629951,0.8366753365,650.296901981
41.1328218592,0.2611291065,0.2849548851,5347.69097635,-0.0770466988,-0.2031296338,0.7564081466,344.898788606
42.0189083375,0.4961323006,-0.2723845023,4366.91898284,-0.3493828328,-0.5277115396,0.4979514299,785.434166239
42.5587750047,0.8059319354,-2.1640829235,8739.78917225,-0.3051563631,-0.3634328744,1.0430562875,555.863261398
42.4575301247,0.4906376034,0.4448626562,1731.64088159,-0.5014977488,-0.3953566145,1.0473535095,324.586028134
41.948070338,0.6207626371,0.1916603876,7551.03178746,-0.0054191996,-0.172712443,1.1632905667,621.618746648
42.5704799099,0.7043161893,-0.5280226715,8700.50848625,-0.3198239556,-0.3223423127,0.781097658,575.092658419
42.068134582,0.5764569142,-1.548008997,8455.51896574,-0.2697776267,-0.3021112049,1.0965872536,396.662506778
42.7490331864,0.5160322476,-1.1635445923,6144.84299163,-1.263262185,-0.3537537469,0.9967454187,506.329855411
42.1520223702,0.4115623126,0.3248677693,2025.43139843,-0.4491533814,-0.7794037807,0.9152273516,463.5620245
42.3562978298,0.4601436822,0.248289447,2811.89595682,-0.3144167656,-0.2324764806,0.8647519582,535.003318381
42.4899957414,0.6215560853,0.1258455908,5866.38423998,-0.112911467,-0.4938718582,0.5680295374,915.357945245
41.9941030912,0.7474765213,-1.3397162477,7123.72049264,-0.1729061649,-0.3066559298,1.1316844601,550.532792231
41.7113362907,0.5111477811,-0.5074867699,13494.2704627,-0.1097785067,-0.3519137326,1.2119594216,446.815548722
42.3284004668,0.747495687,0.2476644827,3182.95584441,-0.2095176671,-0.8096473868,0.5780037892,940.308922163
43.0621913288,0.9451408694,-2.0192995276,8563.38952961,-0.475567327,-0.0860206164,0.8359668362,553.631661046
42.2442240208,0.84433639,-0.7191143998,13147.2906746,-0.4342034543,-0.2995423383,0.6520857235,503.138100349
41.9728879642,0.8788651639,-0.1146156275,6843.67945545,-0.2102316128,-0.1655354438,1.3419196876,664.649266502
41.4585440161,0.2685088361,0.2438653805,3206.28999006,-0.159116307,-0.7379083368,0.3509930082,758.505883464
41.5691333539,0.4042390608,0.6049400599,1087.31111357,-0.2718438215,-0.5107374405,0.875343211,339.028816445
41.9249001989,0.9297871198,0.7337697509,4132.58759731,-0.0278240234,-0.3175163585,1.0284844086,741.508785439
41.8097072642,0.1132852676,0.1714374672,13392.5089839,0.022665697,-0.0429790429,0.8340405312,321.558755434
41.3590733787,0.5555273999,0.4588987441,2420.20045297,0.0453467511,-0.3109751128,0.9496800866,368.118390395
41.0638113852,0.7513259829,0.7513656761,1466.99311038,-0.4241094547,-0.6805600262,0.664653934,523.804586335
41.2760056454,0.1794552951,-0.9610930151,3627.31652696,-0.134571803,-0.1137302165,0.9221128315,347.221575952
41.835091183,0.4641178869,0.2029630381,12652.697749,-0.1353097548,-0.1039729535,1.0346081926,589.448762361
41.9697099724,0.3615111762,0.1981289468,5460.62430995,-0.4249527567,0.3195774815,1.0767914955,732.76519985
42.2382740451,0.5128714967,-1.5049392329,11531.2446759,-0.0537521882,-0.1432822972,0.9772310236,453.531619541
41.8758174479,0.8855296867,-0.2257906625,10275.1605585,-0.5931065429,-0.515535809,1.1104239559,325.660632739
41.6048364133,0.4977037658,0.2449336882,9199.62658465,-0.2179427808,-0.2681270496,1.013352329,296.31360946
42.3421552176,0.6966682532,-1.0555830088,6920.8554609,-0.3726413148,-0.2196611732,1.0593208374,335.276257058
41.8560269209,0.689583251,-0.3036415633,9076.86044109,-0.2332201491,-0.264954614,1.1296956638,325.438657384
42.6060063169,0.7218766505,-0.6449750231,6772.68440699,-0.3038577449,-0.3627367935,1.035177413,394.667720592
41.5321084516,0.1835210611,0.057398815,11472.3826424,-0.1075602099,-0.2993904256,0.9624661406,314.904362009
41.8723253352,-0.0885266873,-0.9317288175,13348.0741739,-0.050158321,0.3980731613,0.7510761955,422.651591408
41.3051949203,0.5694377296,-0.2974665602,8413.53517267,-0.3736615329,-0.5560823662,0.8427099935,442.225326554
41.7832418951,0.0855314217,0.3558656223,6509.19181488,-0.1766676663,-0.1091125554,1.0460523278,479.221541886
41.0585088112,0.4831866872,0.2609819172,3826.12890842,-0.2363683337,-0.3090978579,0.6590630445,345.564686482
41.9601198803,0.6425168501,-0.6955067078,6435.83645264,-0.2527026369,-0.2999993616,1.128857631,331.589112321
42.1608745776,0.5973081452,-0.1772763951,3534.53831468,-0.5689480036,-0.3143432442,1.0774077666,352.533981789
40.7849716354,0.2002472576,0.811560832,2323.41096201,-0.0752259578,0.0013808341,0.758193426,385.423441771
40.9829661208,0.2765577259,-1.3778017405,12420.0268669,-0.0839221064,0.0470778753,0.7840089959,450.072058262
42.3145980787,0.7741259493,-2.6274347874,8828.79349144,-0.4655867195,-0.4092544228,0.9900589403,363.564263326
41.0846717339,-0.2633509983,0.9564475633,4011.86717783,-0.5328616839,-0.9212678728,0.5914271794,506.772305404
42.4408526142,0.8495721759,-1.254205111,12978.0227786,-0.1055862032,-0.2072614807,1.1409302676,357.040393624
41.513342514,0.5144699681,0.3627128267,7937.92540491,-0.7763126462,-0.357651542,0.9417851896,339.8313067
42.1980766127,0.7115045019,0.6183437988,5200.77801961,0.0035116325,-0.2473655424,1.1312108859,555.459358309
42.0234442669,0.8162219176,0.0591708157,3352.96799155,-0.48217047,-0.4664265767,1.0756535815,300.312402946
42.0052839326,0.4328209709,-0.6252406605,12399.4534113,-0.0649217326,-0.1497076423,0.9196815649,358.09566332
41.8500339855,0.6986702604,-0.183862855,6409.85275384,-0.6856321286,-0.349795254,1.0087526506,466.465634359
40.988617368,0.3895466913,0.9396042528,6215.97107981,0.0129300037,-0.4066382219,0.6400446763,359.119805615
42.9020001729,0.4011273942,-0.2177495374,4329.24480582,-0.6202183992,-0.3312405278,0.9187127981,509.168345479
42.0446730373,0.8487298927,0.2945940728,7586.90032252,-0.3176365931,-0.3605452868,0.8303904106,769.359119836
41.4832502125,0.3519046725,0.010464998,2854.04288833,-0.3414624038,-0.1665076264,0.846923295,316.223413454
42.5248006591,0.7247518552,0.1642019932,5179.3969881,-0.7614390601,-0.4337610662,0.7909027534,466.438162802
41.7729871913,0.6966832181,0.4101689631,5620.15233532,-0.0363437577,-0.2530847303,1.1602308618,319.012915899
42.8679666725,0.9611300197,-2.3309851099,9930.05005107,-1.30434567,-0.330354822,1.0510652454,401.171752535
41.8726425293,0.613459523,-0.0729598456,8463.1390597,-0.1029442289,-0.1492358561,1.1224192513,303.407025263
40.4722747863,0.752966327,0.6767013689,3764.67134435,-0.1044182399,-0.3492752936,0.9300160124,376.619795233
40.3993280962,0.8148372932,0.141048613,3412.61377562,-0.0074562413,-0.187027032,1.294394459,209.857249626
40.0049058275,0.3891783215,0.3729558594,1979.98288768,-0.8302220018,-0.4063507181,1.0909484037,248.923133187
39.8551861291,0.2055410129,0.784397399,3070.36694026,-0.5526415472,-0.2544018874,0.8285847223,245.062063989
39.740042921,0.2957787147,0.5165467248,3322.04989591,-0.0589031267,-0.1952789874,1.0920027127,278.396581329
40.3633093606,0.5421753164,0.69304292,2682.33686972,-0.2494199101,-0.4012378477,0.9336628887,230.155018279
40.4227448428,0.6269115541,0.2130604357,1637.32615972,-0.1529733313,-0.4829008225,0.7040209108,265.246302196
40.7679931378,0.6367151358,0.4217681174,1819.81097631,-0.3029085527,-0.3778866522,1.0545858313,195.522230708
41.1001896976,0.8461936722,-0.0218218897,4083.16151636,-0.2068504375,-0.2858267067,1.1488272388,314.465130432
40.8377654374,0.4919678943,0.2081557217,4002.90094901,-0.2076038287,-0.2779837269,1.0414261747,431.319511735
40.22204741,0.273666244,0.6175966481,1366.37617643,-0.2202486726,-0.2618868268,0.8048785087,298.854041158
40.67463567,0.5781578278,0.5789577359,2504.23674988,-0.0162217609,-0.1928158568,0.8233890681,491.422049942
40.5225771306,0.2874109675,0.5700569693,2133.41978927,-0.1805291638,-0.4056760553,0.7190161255,236.147555932
41.0070932881,0.5312367121,-0.1007587656,3745.49430519,-0.3080474617,-0.2426148141,1.1032850565,291.01692111
39.9263413333,0.2369312192,0.8756447398,2067.06483462,-0.5270219047,-0.3892653494,0.6983843799,207.485257271
40.5701782928,0.6058635714,0.483985324,2246.65545577,-0.241629302,-0.272914964,0.9486775632,330.203348169
40.8742607901,0.4232433676,-0.1242074093,10282.6167177,0.0187886108,-0.123529273,1.0572100154,268.462418588
40.9234655162,0.5082553483,0.2021035295,8274.35905817,0.0197197282,-0.1683308875,0.9295120767,334.022361316
40.2229304342,0.1835437291,0.5391654057,1753.15294005,-0.724496315,-0.4932156591,0.8393882992,225.658628181
40.6230764264,0.4551239934,0.5480612033,2388.80789493,-0.4368894303,-0.4290212309,0.886579401,286.24516576
40.2890012124,0.1691933075,0.5030744444,6116.69780063,-0.0585165804,-0.1853731448,0.5482526801,307.746821313
40.6911802302,0.8102147544,0.2899643995,3088.93906679,-0.4163704034,-0.3551268689,0.6762461182,526.460339495
41.0114338454,0.7106159867,0.2883264044,1745.21582186,-0.3247828056,-0.4489761389,1.0117108409,239.038148504
40.391566209,0.1830999514,0.4418026337,2526.05821638,-0.1637780276,-0.4495590708,0.5902349019,287.81982617
40.2339801412,0.4248814158,0.7262602276,1024.06107977,-0.0268448108,-0.125765637,1.3420549101,242.301957913
41.2626319102,0.4490944441,0.061794029,2665.89893441,-0.4055158935,-0.2336103811,1.162676328,253.791913143
40.5308394981,0.4938427963,0.6079700206,3698.56665916,0.0017061816,-0.159134703,0.9920018857,256.375547905
41.4615723568,0.7231592961,0.0924366284,1603.27580066,-0.0828646422,-0.3074999366,1.1448622696,290.173047066
40.5208586683,0.4396824904,0.5833043631,2720.92130322,-0.3440470763,-0.4660344474,0.5918400849,367.568712558
40.2226261214,0.1908374148,0.7946189644,2380.16459047,-0.2751579781,-0.3905212099,0.38980773,221.349882296
40.4415710076,0.464565483,0.3421403017,1954.87682258,-0.6064525601,-0.341380441,0.915415563,313.27055704
40.7959596247,0.1890473772,0.7546055354,2664.25080891,-0.2513571478,-0.294319348,0.6061274462,401.342385726
40.3560778598,0.627367203,0.6991338198,2410.42067013,-0.4068847647,-0.5164655402,0.7713605202,249.285047126
40.1202007961,0.3134219614,0.5066953099,1614.89995588,-0.2931798132,-0.4652623194,0.7227277958,207.534824486
40.6945668149,0.4389920756,0.3150304253,3463.62002113,-0.2141482994,-0.1984875825,1.1010563879,256.873904887
40.8079741178,0.3363355928,0.4483301314,1865.90416114,-0.5872206288,-0.2073217568,1.0231492206,418.427551935
40.7677420516,0.6804166567,0.4529837376,3467.24860921,-0.119058203,-0.278308168,1.0636836738,232.76126911
40.7772224464,0.725090122,-0.0579106461,3512.57055376,-0.1504291991,-0.3425578145,0.8338254296,301.587539275
40.3875611894,0.4768858571,0.5544221784,4133.04083197,-0.2709527037,-0.3246808957,0.5622648661,379.167690518
40.1916374487,0.1354849442,0.3249947154,6825.72360009,-0.2447314971,-0.2264114247,0.7494981481,390.970019863
40.6970646717,0.8207345289,0.3444334888,4581.77118022,-0.2073637601,-0.3320210128,0.8164268048,405.247645957
40.4371404192,0.2280454692,0.4693118278,2799.93325807,-0.0961897327,-0.0942539259,0.7602781994,489.868898795
41.1797563626,0.4705620016,0.2476156111,5634.47132853,-0.1864091387,-0.194895866,1.1516757847,267.680816483
40.4122959084,0.3850905841,0.7215860564,1876.72998896,-0.2005521581,-0.2977678001,1.2314170517,268.399392944
40.5114767334,0.4398698365,0.4148675472,3178.5208718,-0.2923612253,-0.3384168339,0.8529675215,315.831906793
40.6932008895,0.5603277681,0.6869113217,2491.85055816,-0.0759747853,-0.1969933826,1.0753687655,277.238138925
40.0580038261,-0.0672853543,0.6175112738,2184.29330696,-0.1391315615,-0.3375473525,0.4008568187,265.727211113
41.1730761911,0.3563534598,0.1175935441,3689.9046928,-0.1441083195,-0.1130858484,1.0632921246,296.50374074
40.7388599618,0.883380949,0.3391333113,7055.36365494,-0.5213076725,-0.2616366912,1.1627941895,312.170272624
40.5326990534,0.1697927546,0.6918733036,1925.06806429,-0.1165925411,-0.2801483505,0.6819489016,319.440052681
39.745102009,0.5655588753,0.7902469817,2610.41177966,-0.1735368384,-0.5144136882,0.8477283427,242.690308868
40.4949548654,0.134635422,0.4398970684,3311.99072202,-0.4501056349,0.1068059643,1.0404362988,423.783888674
40.9565557122,0.790893289,0.5928136396,5323.19870683,-0.1344160548,-0.3336384003,1.0771814329,266.229974127
40.9610688196,0.7058569783,0.2537964473,3545.45182053,-0.3041196072,-0.3155285699,1.0148265079,316.684686291
40.6604113909,0.6483814551,0.5911051308,2481.29812456,-0.5890522016,-0.4598979769,0.8895980602,273.154005547
40.5307849647,0.1186360064,0.2637712416,2960.2222381,-0.2566517434,-0.381840897,0.5727992382,301.52520801
40.1927346216,0.042119804,0.477807761,3355.67897794,-0.2860174836,-0.0228075161,0.6311448237,530.051600255
40.8084945533,0.5823046025,0.2014121669,5160.61710111,-0.3069769871,-0.1952079797,1.4562026142,259.271152957
40.7874393557,0.4818879784,0.3744492644,2188.44680296,-0.7163025651,-0.4292583773,0.704588195,297.895147016
40.4513548534,0.3958681122,0.6269776995,1926.35920012,0.0200917998,-0.1569345224,1.1162300396,354.417725704
40.3908373478,0.733179208,0.593380683,3723.09495801,-0.0380449745,-0.2217003862,1.0550619024,236.444995377
40.7644589849,0.7793443346,0.0405646109,2114.86247709,-0.5819156717,-0.5863640521,1.0559784765,267.331008918
41.257424079,0.5791847729,0.4395800122,2028.27055157,-0.3370534368,-0.395229283,0.9510726587,334.927561717
40.7908279366,0.6636962797,0.4539289121,4658.63414084,-0.1043776788,-0.184068441,0.9889237851,306.215475256
40.9454336303,0.4458463764,-0.7510308955,3311.28540118,-0.970546462,-0.4678993464,0.9163723045,281.85878433
40.7155163322,0.0663900219,0.4695663603,2808.21627295,-0.4843359077,-0.264032068,0.5668969575,413.645289309
40.4780715309,0.5776533647,0.4570256311,5336.11831952,-0.3026097507,-0.276290967,1.0547501234,313.99119945
40.6167789344,0.4656874495,0.7197161609,3814.1312215,-0.17212259,-0.3156674276,0.9442935255,268.926906929
40.4143559874,0.636908622,0.7556440325,1320.31958983,-0.1260935284,-0.4868829683,0.6635159042,254.428479936
40.7753902411,0.5575902835,0.4081459685,2105.59024825,-0.1244053836,-0.2102125342,1.0997031429,532.953857964
40.899230965,0.4168466015,0.4062981307,2284.11560824,-0.1634324758,-0.3737618311,1.1054140861,220.144097573
40.7292644507,0.5995371039,0.1925786849,4873.52176588,-0.2868753876,-0.3166469263,0.6665148862,339.766094216
40.1684203228,0.1875188289,0.9266508217,3260.5201847,-0.0283139511,-0.1369350856,0.8822220541,226.411153777
40.7119824043,0.594486537,0.2660214365,2372.6836644,-0.3465857362,-0.3485534379,0.9184557817,244.938530105
40.9084765398,0.7363305599,0.4257054099,1032.40146517,-0.7266396086,-0.5852330936,0.885237831,327.468962188
40.5463462098,0.1762358791,0.6150251413,3459.26255934,-0.1821938463,-0.2872050217,0.6365134635,258.963258851
41.2016536548,0.2484746286,-0.1608861683,5006.50173362,-0.8088108407,-0.2771072996,1.1015486661,224.05123577
40.4501912263,0.3227942108,-0.5055241683,2987.21846404,-0.2182416141,-0.0985258223,1.1704009311,223.610446059
41.0355724534,0.6571198416,0.5165273603,2727.3785001,-0.3950671192,-0.464062411,1.1311345575,254.362369058
40.9936437348,0.5704304886,0.7498693765,4385.95051151,-0.1241938444,-0.1885679339,1.0219493098,300.710343182
40.1022189212,0.085846839,0.8993185043,3330.19810246,-0.1886283059,-0.329206212,0.2735852247,400.289973985
40.2845930872,0.2746332638,0.8658754093,2092.76064611,-0.1834859874,-0.2292220195,0.8537950498,281.934437422
40.3021855615,0.5008273083,0.6379114962,3051.72861941,-0.4386873547,-0.3650124097,0.9296155818,247.159351356
40.2811972057,0.3337224826,0.7776585349,2739.66796531,-0.168480911,-0.4110877501,0.4607908743,246.235292635
41.184792307,0.7077581111,0.4569555269,2306.68418951,-0.3217094496,-0.4463548079,1.1676532688,317.840470703
40.751056271,0.3054803392,0.1936469405,3729.29441674,-0.3378407808,-0.160625473,1.1798293176,214.897659014
40.8654001305,0.5944018588,0.6160042194,3537.81356155,-0.0356528031,-0.1990773354,1.0429373151,355.651072725
41.1608517046,0.3640202437,0.2980973995,3242.57801652,-0.168169329,-0.1744174793,0.8468858906,334.876524481
40.8882089886,0.3690192617,0.5097585564,4691.67674489,-0.1874833878,-0.5414149344,0.3371946738,326.030572441
40.85578531,0.5208861631,0.845596698,1447.23328984,-0.0330673564,-0.363241727,0.914137932,278.886633665
41.4235717987,0.7015687123,0.1235236983,3161.99106431,-0.3433853818,-0.4018164675,0.925878163,294.534276873
40.6395094879,0.4249741083,0.8554892422,1890.02833289,-0.3860792755,-0.2719831217,1.1745438485,249.356739637
40.5050973929,0.4129982371,0.3161476368,2043.97083683,-1.0569997793,-0.5399864704,0.9161628896,230.088352818
40.668586141,0.3356645079,0.6608453075,5497.43334859,-0.063431289,-0.2963586318,0.7987102568,371.376311293
40.5455456842,0.434038808,0.5176371145,4027.62931322,-0.0705091619,-0.2119342666,1.1334022751,201.262526919
41.3599024497,0.6699361344,-0.0373231833,3583.04406592,-0.3713593494,-0.3594183852,0.8782956008,360.116145741
41.0276262113,0.617803664,0.5159451245,4498.84221904,-0.1409135788,-0.2118237247,1.1113101634,295.579928312
40.5946379221,0.5186136317,0.5969805161,2624.96934867,-0.4090414524,-0.5109194313,0.5582141895,338.592597596
41.0195141568,0.5246070712,0.5799275194,2152.42448968,-0.4253301103,-0.3539576484,0.9461636223,306.54332153
41.6246321452,0.8374689664,-0.0489308817,4628.56695598,-0.2344415523,-0.3080348747,1.021933991,315.917123541
41.1817091684,0.3579594899,0.2674870884,4635.42880331,-0.0207680879,-0.0095269723,0.9596160853,323.6335143
40.459916779,0.407297622,0.6610890748,2773.63831868,-0.3419500273,-0.4804634919,0.5655298085,279.740646364
41.008144632,0.4401154153,0.4130723193,4475.95357572,-0.0097663827,-0.0465375316,1.0557957251,359.584265292
40.7034522194,0.3463169283,0.8654915651,3224.92041759,-0.2037868994,-0.2986227232,0.9641089629,200.204779545
40.2810097274,0.581373185,0.6265850954,1346.85070293,-0.2836809927,-0.4617377587,0.950398565,291.259348562
